,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
963,PG20568,Hombres (Hommes),"Verlaine, Paul",1844.0,1896.0,['fr'],78,"'Erotic poetry, French', 'French poetry -- 19th century'",Text,'French poetry -- 19th century'
981,PG20640,Le Râmâyana - tome second: Poème sanscrit de Valmiky,Valmiki,,,['fr'],34,"'Folklore -- India', 'Epic poetry, Sanskrit -- Translations into French', 'Rama (Hindu deity) -- Fiction'",Text,'Epic poetry
985,PG20705,Humoresques,"Klingsor, Tristan",1874.0,1966.0,['fr'],21,'French poetry -- 20th century',Text,'French poetry -- 20th century'
999,PG20894,Evangeline: Traduction du poème Acadien de Longfellow,"Longfellow, Henry Wadsworth",1807.0,1882.0,['fr'],33,"'American poetry -- Translations into French', 'Acadians -- Poetry'",Text,'American poetry -- Translations into French'
1000,PG20894,Evangeline: Traduction du poème Acadien de Longfellow,"Longfellow, Henry Wadsworth",1807.0,1882.0,['fr'],33,"'American poetry -- Translations into French', 'Acadians -- Poetry'",Text,'Acadians -- Poetry'
1039,PG21257,Les Muses de la Nouvelle France,"Lescarbot, Marc",1570.0,1641.0,['fr'],48,'Canada -- History -- To 1763 (New France) -- Poetry',Text,'Canada -- History -- To 1763 (New France) -- Poetry'
1102,PG22054,Les vivants et les morts,"Noailles, Anna de",1876.0,1933.0,['fr'],49,'French poetry -- 20th century',Text,'French poetry -- 20th century'
1134,PG22388,Le songe doré de la pucelle,Anonymous,,,['fr'],46,'Poetry',Text,'Poetry'
1160,PG22548,Choix de Poesies: A Collection of French Poetry for Memorizing,,,,['fr'],29,'French poetry',Text,'French poetry'
1300,PG23589,La cité des eaux,"Régnier, Henri de",1864.0,1936.0,['fr'],25,'French poetry -- 19th century',Text,'French poetry -- 19th century'
1411,PG24300,La danse macabre des femmes: toute hystoriee et augmentee de plusieurs personnages et beaux dictz en latin et francoys,Anonymous,,,['fr'],102,"'French poetry -- To 1500', 'Women -- Poetry', 'Dialogues, French', 'Death -- Poetry', 'French literature -- To 1500'",Text,'French poetry -- To 1500'
1412,PG24300,La danse macabre des femmes: toute hystoriee et augmentee de plusieurs personnages et beaux dictz en latin et francoys,Anonymous,,,['fr'],102,"'French poetry -- To 1500', 'Women -- Poetry', 'Dialogues, French', 'Death -- Poetry', 'French literature -- To 1500'",Text,'Women -- Poetry'
1413,PG24300,La danse macabre des femmes: toute hystoriee et augmentee de plusieurs personnages et beaux dictz en latin et francoys,Anonymous,,,['fr'],102,"'French poetry -- To 1500', 'Women -- Poetry', 'Dialogues, French', 'Death -- Poetry', 'French literature -- To 1500'",Text,'Death -- Poetry'
1420,PG24320,Le chevalier délibéré,"La Marche, Olivier de",,1502.0,['fr'],53,'Knights and knighthood -- Poetry',Text,'Knights and knighthood -- Poetry'
1491,PG24960,Voyages amusants,,,,['fr'],47,"'French literature -- 18th century', 'France -- Description and travel', 'French literature -- 17th century', 'French poetry'",Text,'French poetry'
1551,PG25680,La boucle de cheveux enlevée: Poème héroïcomique de Monsieur Pope,"Pope, Alexander",1688.0,1744.0,['fr'],49,"'English poetry -- Translations into French', 'Young women -- Poetry', 'Catholics -- England -- Poetry'",Text,'English poetry -- Translations into French'
1552,PG25680,La boucle de cheveux enlevée: Poème héroïcomique de Monsieur Pope,"Pope, Alexander",1688.0,1744.0,['fr'],49,"'English poetry -- Translations into French', 'Young women -- Poetry', 'Catholics -- England -- Poetry'",Text,'Young women -- Poetry'
1553,PG25680,La boucle de cheveux enlevée: Poème héroïcomique de Monsieur Pope,"Pope, Alexander",1688.0,1744.0,['fr'],49,"'English poetry -- Translations into French', 'Young women -- Poetry', 'Catholics -- England -- Poetry'",Text,'Catholics -- England -- Poetry'
1555,PG25694,Venus et Adonis,"Shakespeare, William",1564.0,1616.0,['fr'],40,"'Venus (Roman deity) -- Poetry', 'Adonis (Greek deity) -- Poetry'",Text,'Venus (Roman deity) -- Poetry'
1556,PG25694,Venus et Adonis,"Shakespeare, William",1564.0,1616.0,['fr'],40,"'Venus (Roman deity) -- Poetry', 'Adonis (Greek deity) -- Poetry'",Text,'Adonis (Greek deity) -- Poetry'
1586,PG26092,"Œuvres complètes de lord Byron, Tome 01: avec notes et commentaires, comprenant ses mémoires publiés par Thomas Moore","Byron, George Gordon Byron, Baron",1788.0,1824.0,['fr'],42,"'English literature -- Translations into French', 'English poetry -- Translations into French'",Text,'English poetry -- Translations into French'
1613,PG26376,Odes d'Anacréon: Traduction littérale et rythmique,Anacreon,,,['fr'],52,"'Greek poetry -- Translations into French', 'Anacreon -- Parodies, imitations, etc.'",Text,'Greek poetry -- Translations into French'
1616,PG26394,Le chevalier des dames du dolent fortuné,Dolent Fortuné,,,['fr'],45,'French poetry',Text,'French poetry'
1624,PG26435,L'amant rendu cordelier a l'observance d'amour,"Martial, d'Auvergne",,1508.0,['fr'],19,'French poetry -- To 1500',Text,'French poetry -- To 1500'
1625,PG26436,Le specule des pecheurs,"Johannes, von Kastl, active 15th century",,,['fr'],18,'Christian poetry',Text,'Christian poetry'
1636,PG26562,Poésies érotiques,"Parny, Évariste",1753.0,1814.0,['fr'],27,"'Erotic poetry, French'",Text,'Erotic poetry
1637,PG26571,Petits Poèmes d'Automne,"Merrill, Stuart",1863.0,1915.0,['fr'],28,'French poetry -- 19th century',Text,'French poetry -- 19th century'
1654,PG26710,Les épaves de Charles Baudelaire,"Baudelaire, Charles",1821.0,1867.0,['fr'],46,'French poetry -- 19th century',Text,'French poetry -- 19th century'
1658,PG26749,La rêverie esthétique; essai sur la psychologie du poète,"Souriau, Paul",1852.0,1926.0,['fr'],44,"'Poetry', 'Aesthetics'",Text,'Poetry'
1700,PG27144,"Œuvres complètes de lord Byron, Tome 03: avec notes et commentaires comprenant ses mémoires publiés par Thomas Moore","Byron, George Gordon Byron, Baron",1788.0,1824.0,['fr'],56,"'English literature -- Translations into French', 'English poetry -- Translations into French'",Text,'English poetry -- Translations into French'
1707,PG27191,Sonnets. Volume 8,"Shakespeare, William",1564.0,1616.0,['fr'],20,"'English poetry -- Translations into French', 'Sonnets, English -- Translations into French', 'Love poetry', 'Shakespeare, William, 1564-1616. Sonnets'",Text,'English poetry -- Translations into French'
1708,PG27191,Sonnets. Volume 8,"Shakespeare, William",1564.0,1616.0,['fr'],20,"'English poetry -- Translations into French', 'Sonnets, English -- Translations into French', 'Love poetry', 'Shakespeare, William, 1564-1616. Sonnets'",Text,'Love poetry'
1728,PG27308,Les poésies de Sapho de Lesbos,Sappho,,,['fr'],50,"'Lesbos (Greece : Municipality) -- Poetry', 'Sappho -- Translations into French', 'Women -- Greece -- Poetry'",Text,'Lesbos (Greece : Municipality) -- Poetry'
1729,PG27308,Les poésies de Sapho de Lesbos,Sappho,,,['fr'],50,"'Lesbos (Greece : Municipality) -- Poetry', 'Sappho -- Translations into French', 'Women -- Greece -- Poetry'",Text,'Women -- Greece -- Poetry'
1763,PG27641,"Parapilla, poëme en cinq chants","Bordes, Charles",1711.0,1781.0,['fr'],24,'Poetry',Text,'Poetry'
1866,PG29251,"Livre d'amours, auquel est relatee la grant amour et façon par laquelle Pamphille peut jouir de Galathee et le moyen qu'en fist la maquerelle",Anonymous,,,['fr'],46,'French poetry -- 16th century',Text,'French poetry -- 16th century'
