,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
3681,PG8785,"The Divine Comedy by Dante, Illustrated, Hell, Volume 07",Dante Alighieri,1265.0,1321.0,['en'],41,"'Hell -- Poetry', 'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3684,PG8786,"The Divine Comedy by Dante, Illustrated, Hell, Volume 08",Dante Alighieri,1265.0,1321.0,['en'],39,"'Hell -- Poetry', 'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3687,PG8787,"The Divine Comedy by Dante, Illustrated, Hell, Volume 09",Dante Alighieri,1265.0,1321.0,['en'],21,"'Hell -- Poetry', 'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3690,PG8788,"The Divine Comedy by Dante, Illustrated, Hell, Volume 10",Dante Alighieri,1265.0,1321.0,['en'],38,"'Hell -- Poetry', 'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3693,PG8789,"The vision of hell.: By Dante Alighieri.; Translated by Rev. Henry Francis Cary, M.A.; and illustrated with the seventy-five designs of Gustave Doré.",Dante Alighieri,1265.0,1321.0,['en'],527,"'Hell -- Poetry', 'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3695,PG8790,"The Divine Comedy by Dante, Illustrated, Purgatory, Volume 1",Dante Alighieri,1265.0,1321.0,['en'],47,"'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3697,PG8791,"The Divine Comedy by Dante, Illustrated, Purgatory, Volume 2",Dante Alighieri,1265.0,1321.0,['en'],23,"'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3699,PG8792,"The Divine Comedy by Dante, Illustrated, Purgatory, Volume 3",Dante Alighieri,1265.0,1321.0,['en'],27,"'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3701,PG8793,"The Divine Comedy by Dante, Illustrated, Purgatory, Volume 4",Dante Alighieri,1265.0,1321.0,['en'],41,"'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3703,PG8794,"The Divine Comedy by Dante, Illustrated, Purgatory, Volume 5",Dante Alighieri,1265.0,1321.0,['en'],41,"'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3705,PG8795,"The Divine Comedy by Dante, Illustrated, Purgatory, Complete",Dante Alighieri,1265.0,1321.0,['en'],822,"'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3707,PG8796,"The Divine Comedy by Dante, Illustrated, Paradise, Volume 1",Dante Alighieri,1265.0,1321.0,['en'],54,"'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3709,PG8797,"The Divine Comedy by Dante, Illustrated, Paradise, Volume 2",Dante Alighieri,1265.0,1321.0,['en'],25,"'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
3711,PG8798,"The Divine Comedy by Dante, Illustrated, Paradise, Volume 3",Dante Alighieri,1265.0,1321.0,['en'],36,"'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
