,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
3020,PG61286,Selected Poems,"Masefield, John",1878.0,1967.0,['en'],72,'English poetry',Text,'English poetry'
3076,PG62119,Come Hither: A Collection of Rhymes and Poems for the Young of All Ages,,,,['en'],96,"""Children's poetry, American"", 'English poetry', 'American poetry', ""Children's poetry, English""",Text,'English poetry'
3145,PG6375,"Quaint Gleanings from Ancient Poetry: A Collection of Curious Poetical Compositions of the XVIth, XVIIth, and XVIIIth Centuries","Goldsmid, Edmund",,,['en'],12,'English poetry',Text,'English poetry'
3147,PG63778,"Poetry of the Anti-Jacobin: Comprising the Celebrated Political and Satirical Poems, of the Rt. Hons. G. Canning, John Hookham Frere, W. Pitt, the Marquis Wellesley, G. Ellis, W. Gifford, the Earl of Carlisle, and Others.",,,,['en'],64,"'France -- History -- Revolution, 1789-1799 -- Poetry', 'English poetry', 'Great Britain -- Politics and government -- 1789-1820'",Text,'English poetry'
3177,PG64229,A Century of Parody and Imitation,,,,['en'],55,"'English poetry', 'Parodies'",Text,'English poetry'
3199,PG64565,"A happy New Year, and other verses","Beresford, Charles Edward de la Poer",1850.0,1921.0,['en'],24,'English poetry',Text,'English poetry'
3235,PG65375,"The Poems of Richard Corbet, late bishop of Oxford and of Norwich: 4th edition","Corbet, Richard",1582.0,1635.0,['en'],25,'English poetry',Text,'English poetry'
3257,PG65842,Blue and Purple,"Neilson, Francis",1867.0,1961.0,['en'],19,'English poetry',Text,'English poetry'
3290,PG66304,"The Norse King's Bridal: Translations from the Danish and old Norse, with original ballads","Smith-Dampier, E. M.",,,['en'],45,"'Ballads, English', 'Folk songs, Danish -- Translations into English', 'Danish poetry -- Translations into English', 'Ballads, Danish -- Translations into English', 'English poetry', 'Old Norse poetry -- Translations into English'",Text,'English poetry'
3302,PG6652,The Humorous Poetry of the English Language; from Chaucer to Saxe,,,,['en'],37,"'Humorous poetry, English', 'English wit and humor', 'American wit and humor', 'English poetry', 'American poetry', 'Humorous poetry, American'",Text,'English poetry'
3306,PG66619,"The Oxford Book of English Verse, 1250-1900",,,,['en'],276,'English poetry',Text,'English poetry'
3377,PG68204,Ballads from the Danish and Original Verses,"Smith-Dampier, E. M.",,,['en'],35,"'Danish poetry -- Translations into English', 'English poetry'",Text,'English poetry'
3601,PG7848,Last Poems by A. E. Housman,"Housman, A. E. (Alfred Edward)",1859.0,1936.0,['en'],358,'English poetry',Text,'English poetry'
3628,PG8189,The Bride,"Rowlands, Samuel",,,['en'],11,'English poetry',Text,'English poetry'
3631,PG8208,Poems of Coleridge,"Coleridge, Samuel Taylor",1772.0,1834.0,['en'],58,'English poetry',Text,'English poetry'
3645,PG8497,"The Poems and Prose of Ernest Dowson, With a Memoir by Arthur Symons","Dowson, Ernest Christopher",1867.0,1900.0,['en'],58,"'Authors, English', 'English poetry'",Text,'English poetry'
3648,PG8636,Songs of Action,"Doyle, Arthur Conan",1859.0,1930.0,['en'],16,'English poetry',Sound,'English poetry'
3658,PG8695,"The Poetical Works of Beattie, Blair, and Falconer: With Lives, Critical Dissertations, and Explanatory Notes","Beattie, James",1735.0,1803.0,['en'],22,'English poetry',Text,'English poetry'
3659,PG8774,"Poems in Two Volumes, Volume 1","Wordsworth, William",1770.0,1850.0,['en'],110,'English poetry',Text,'English poetry'
3718,PG8824,"Poems in Two Volumes, Volume 2","Wordsworth, William",1770.0,1850.0,['en'],46,'English poetry',Text,'English poetry'
3725,PG8948,"Poems on Serious and Sacred Subjects: Printed only as Private Tokens of Regard, for the Particular Friends of the Author","Hayley, William",1745.0,1820.0,['en'],18,'English poetry',Text,'English poetry'
3730,PG9043,May Day with the Muses,"Bloomfield, Robert",1766.0,1823.0,['en'],12,'English poetry',Text,'English poetry'
3755,PG9424,Late Lyrics and Earlier,"Hardy, Thomas",1840.0,1928.0,['en'],14,'English poetry',Sound,'English poetry'
3757,PG9426,Moments of Vision,"Hardy, Thomas",1840.0,1928.0,['en'],7,"'World War, 1914-1918 -- Poetry', 'English poetry'",Sound,'English poetry'
3758,PG9430,Poems of the Past and the Present,"Hardy, Thomas",1840.0,1928.0,['en'],13,'English poetry',Sound,'English poetry'
3759,PG9432,Satires of Circumstance etc.,"Hardy, Thomas",1840.0,1928.0,['en'],15,'English poetry',Sound,'English poetry'
3760,PG9434,Time's Laughingstocks and Other Verses,"Hardy, Thomas",1840.0,1928.0,['en'],15,'English poetry',Sound,'English poetry'
3761,PG9452,Wessex Poems and Other Verses,"Hardy, Thomas",1840.0,1928.0,['en'],8,'English poetry',Sound,'English poetry'
3814,PG9667,"Specimens with Memoirs of the Less-known British Poets, Volume 1",,,,['en'],10,'English poetry',Text,'English poetry'
3815,PG9668,"Specimens with Memoirs of the Less-known British Poets, Volume 2",,,,['en'],20,'English poetry',Text,'English poetry'
3816,PG9669,"Specimens with Memoirs of the Less-known British Poets, Volume 3",,,,['en'],14,'English poetry',Text,'English poetry'
3817,PG9670,"Specimens with Memoirs of the Less-known British Poets, Complete",,,,['en'],22,'English poetry',Text,'English poetry'
3819,PG9790,Traffics and Discoveries,"Kipling, Rudyard",1865.0,1936.0,['en'],106,"'Armed Forces -- Fiction', 'Prisoners -- Fiction', 'English poetry', 'Short stories, English'",Text,'English poetry'
